93
93
93
100
100
106
100
106
112
129
100
93
106
100
93
106
106
112
100
100
100
100
100
100
118
112
106
106
400
100
93
100
100
131
106
112
112
100
100
100
100
100
93
112
112
100
106
370
100
100
93
100
100
106
106
112
100
93
93
93
93
100
118
106
112
100
387
100
93
93
93
125
112
106
112
100
100
100
100
100
93
112
112
106
100
100
100
100
106
100
123
100
100
106
93
93
100
94
100
100
118
106
106
93
93
100
100
100
100
125
106
112
106
200
100
100
100
100
100
112
106
106
100
93
100
100
100
131
153
106
106
100
100
100
100
100
100
100
112
112
106
100
100
100
100
100
100
112
112
112
106
100
100
93
100
100
137
106
106
118
100
100
93
100
100
100
118
106
106
106
100
100
93
93
106
125
106
106
112
100
100
100
100
100
100
112
112
106
100
112
100
93
93
93
125
112
112
100
100
100
100
100
100
100
112
106
112
93
93
93
100
100
93
126
106
100
106
93
100
100
93
100
100
111
106
106
106
393
100
100
100
100
125
106
106
106
100
100
0
